CERTI,FROM CTS,TO CTS,COLOR,CLARITY,FLR,%
IGI,2.7,2.79,J,SI2,MED,56
IGI,2.7,2.79,K,IF,MED,61
IGI,2.7,2.79,K,VVS1,MED,60
IGI,2.7,2.79,K,VVS2,MED,60
IGI,2.7,2.79,K,VS1,MED,60
IGI,2.7,2.79,K,VS2,MED,60
IGI,2.7,2.79,K,SI1,MED,56
IGI,2.7,2.79,K,SI2,MED,56
IGI,2.7,2.79,L,IF,MED,61
IGI,2.7,2.79,L,VVS1,MED,60
IGI,2.7,2.79,L,VVS2,MED,60
IGI,2.7,2.79,L,VS1,MED,60
IGI,2.7,2.79,L,VS2,MED,60
IGI,2.7,2.79,L,SI1,MED,56
IGI,2.7,2.79,L,SI2,MED,56
IGI,2.7,2.79,M,IF,MED,62
IGI,2.7,2.79,M,VVS1,MED,60
IGI,2.7,2.79,M,VVS2,MED,60
IGI,2.7,2.79,M,VS1,MED,60
IGI,2.7,2.79,M,VS2,MED,60
IGI,2.7,2.79,M,SI1,MED,56
IGI,2.7,2.79,M,SI2,MED,56
IGI,2.8,2.89,G,IF,MED,58
IGI,2.8,2.89,G,VVS1,MED,57
IGI,2.8,2.89,G,VVS2,MED,57
IGI,2.8,2.89,G,VS1,MED,57
IGI,2.8,2.89,G,VS2,MED,57
IGI,2.8,2.89,G,SI1,MED,54
IGI,2.8,2.89,G,SI2,MED,54
IGI,2.8,2.89,H,IF,MED,58
IGI,2.8,2.89,H,VVS1,MED,57
IGI,2.8,2.89,H,VVS2,MED,57
IGI,2.8,2.89,H,VS1,MED,57
IGI,2.8,2.89,H,VS2,MED,57
IGI,2.8,2.89,H,SI1,MED,54
IGI,2.8,2.89,H,SI2,MED,54
IGI,2.8,2.89,I,IF,MED,57
IGI,2.8,2.89,I,VVS1,MED,56
IGI,2.8,2.89,I,VVS2,MED,56
IGI,2.8,2.89,I,VS1,MED,56
IGI,2.8,2.89,I,VS2,MED,56
IGI,2.8,2.89,I,SI1,MED,54
IGI,2.8,2.89,I,SI2,MED,54
IGI,2.8,2.89,J,IF,MED,57
IGI,2.8,2.89,J,VVS1,MED,56
IGI,2.8,2.89,J,VVS2,MED,56
IGI,2.8,2.89,J,VS1,MED,56
IGI,2.8,2.89,J,VS2,MED,56
IGI,2.8,2.89,J,SI1,MED,54
IGI,2.8,2.89,J,SI2,MED,54
IGI,2.8,2.89,K,IF,MED,59
IGI,2.8,2.89,K,VVS1,MED,58
IGI,2.8,2.89,K,VVS2,MED,58
IGI,2.8,2.89,K,VS1,MED,58
IGI,2.8,2.89,K,VS2,MED,58
IGI,2.8,2.89,K,SI1,MED,54
IGI,2.8,2.89,K,SI2,MED,54
IGI,2.8,2.89,L,IF,MED,59
IGI,2.8,2.89,L,VVS1,MED,58
IGI,2.8,2.89,L,VVS2,MED,58
IGI,2.8,2.89,L,VS1,MED,58
IGI,2.8,2.89,L,VS2,MED,58
IGI,2.8,2.89,L,SI1,MED,54
IGI,2.8,2.89,L,SI2,MED,54
IGI,2.8,2.89,M,IF,MED,60
IGI,2.8,2.89,M,VVS1,MED,58
IGI,2.8,2.89,M,VVS2,MED,58
IGI,2.8,2.89,M,VS1,MED,58
IGI,2.8,2.89,M,VS2,MED,58
IGI,2.8,2.89,M,SI1,MED,54
IGI,2.8,2.89,M,SI2,MED,54
IGI,2.9,2.99,G,IF,MED,56
IGI,2.9,2.99,G,VVS1,MED,55
IGI,2.9,2.99,G,VVS2,MED,55
IGI,2.9,2.99,G,VS1,MED,55
IGI,2.9,2.99,G,VS2,MED,55
IGI,2.9,2.99,G,SI1,MED,53
IGI,2.9,2.99,G,SI2,MED,53
IGI,2.9,2.99,H,IF,MED,56
IGI,2.9,2.99,H,VVS1,MED,55
IGI,2.9,2.99,H,VVS2,MED,55
IGI,2.9,2.99,H,VS1,MED,55
IGI,2.9,2.99,H,VS2,MED,55
IGI,2.9,2.99,H,SI1,MED,53
IGI,2.9,2.99,H,SI2,MED,53
IGI,2.9,2.99,I,IF,MED,55
IGI,2.9,2.99,I,VVS1,MED,54
IGI,2.9,2.99,I,VVS2,MED,54
IGI,2.9,2.99,I,VS1,MED,54
IGI,2.9,2.99,I,VS2,MED,54
IGI,2.9,2.99,I,SI1,MED,53
IGI,2.9,2.99,I,SI2,MED,53
IGI,2.9,2.99,J,IF,MED,55
IGI,2.9,2.99,J,VVS1,MED,54
IGI,2.9,2.99,J,VVS2,MED,54
IGI,2.9,2.99,J,VS1,MED,54
IGI,2.9,2.99,J,VS2,MED,54
IGI,2.9,2.99,J,SI1,MED,53
IGI,2.9,2.99,J,SI2,MED,53
IGI,2.9,2.99,K,IF,MED,57
IGI,2.9,2.99,K,VVS1,MED,56
IGI,2.9,2.99,K,VVS2,MED,56
IGI,2.9,2.99,K,VS1,MED,56
IGI,2.9,2.99,K,VS2,MED,56
IGI,2.9,2.99,K,SI1,MED,53
IGI,2.9,2.99,K,SI2,MED,53
IGI,2.9,2.99,L,IF,MED,57
IGI,2.9,2.99,L,VVS1,MED,56
IGI,2.9,2.99,L,VVS2,MED,56
IGI,2.9,2.99,L,VS1,MED,56
IGI,2.9,2.99,L,VS2,MED,56
IGI,2.9,2.99,L,SI1,MED,53
IGI,2.9,2.99,L,SI2,MED,53
IGI,2.9,2.99,M,IF,MED,58
IGI,2.9,2.99,M,VVS1,MED,56
IGI,2.9,2.99,M,VVS2,MED,56
IGI,2.9,2.99,M,VS1,MED,56
IGI,2.9,2.99,M,VS2,MED,56
IGI,2.9,2.99,M,SI1,MED,53
IGI,2.9,2.99,M,SI2,MED,53
IGI,3,3.29,G,IF,MED,76
IGI,3,3.29,G,VVS1,MED,74
IGI,3,3.29,G,VVS2,MED,74
IGI,3,3.29,G,VS1,MED,72
IGI,3,3.29,G,VS2,MED,72
IGI,3,3.29,G,SI1,MED,68
IGI,3,3.29,G,SI2,MED,68
IGI,3,3.29,H,IF,MED,76
IGI,3,3.29,H,VVS1,MED,74
IGI,3,3.29,H,VVS2,MED,74
IGI,3,3.29,H,VS1,MED,72
IGI,3,3.29,H,VS2,MED,72
IGI,3,3.29,H,SI1,MED,68
IGI,3,3.29,H,SI2,MED,68
IGI,3,3.29,I,IF,MED,75
IGI,3,3.29,I,VVS1,MED,73
IGI,3,3.29,I,VVS2,MED,73
IGI,3,3.29,I,VS1,MED,71
IGI,3,3.29,I,VS2,MED,71
IGI,3,3.29,I,SI1,MED,67
IGI,3,3.29,I,SI2,MED,67
IGI,3,3.29,J,IF,MED,75
IGI,3,3.29,J,VVS1,MED,73
IGI,3,3.29,J,VVS2,MED,73
IGI,3,3.29,J,VS1,MED,71
IGI,3,3.29,J,VS2,MED,71
IGI,3,3.29,J,SI1,MED,67
IGI,3,3.29,J,SI2,MED,67
IGI,3,3.29,K,IF,MED,74
IGI,3,3.29,K,VVS1,MED,72
IGI,3,3.29,K,VVS2,MED,72
IGI,3,3.29,K,VS1,MED,70
IGI,3,3.29,K,VS2,MED,70
IGI,3,3.29,K,SI1,MED,67
IGI,3,3.29,K,SI2,MED,67
IGI,3,3.29,L,IF,MED,74
IGI,3,3.29,L,VVS1,MED,72
IGI,3,3.29,L,VVS2,MED,72
IGI,3,3.29,L,VS1,MED,70
IGI,3,3.29,L,VS2,MED,70
IGI,3,3.29,L,SI1,MED,67
IGI,3,3.29,L,SI2,MED,67
IGI,3,3.29,M,IF,MED,74
IGI,3,3.29,M,VVS1,MED,72
IGI,3,3.29,M,VVS2,MED,72
IGI,3,3.29,M,VS1,MED,70
IGI,3,3.29,M,VS2,MED,70
IGI,3,3.29,M,SI1,MED,67
IGI,3,3.29,M,SI2,MED,67
IGI,3.3,3.49,G,IF,MED,76
IGI,3.3,3.49,G,VVS1,MED,74
IGI,3.3,3.49,G,VVS2,MED,74
IGI,3.3,3.49,G,VS1,MED,72
IGI,3.3,3.49,G,VS2,MED,72
IGI,3.3,3.49,G,SI1,MED,68
IGI,3.3,3.49,G,SI2,MED,68
IGI,3.3,3.49,H,IF,MED,76
IGI,3.3,3.49,H,VVS1,MED,74
IGI,3.3,3.49,H,VVS2,MED,74
IGI,3.3,3.49,H,VS1,MED,72
IGI,3.3,3.49,H,VS2,MED,72
IGI,3.3,3.49,H,SI1,MED,68
IGI,3.3,3.49,H,SI2,MED,68
IGI,3.3,3.49,I,IF,MED,75
IGI,3.3,3.49,I,VVS1,MED,73
IGI,3.3,3.49,I,VVS2,MED,73
IGI,3.3,3.49,I,VS1,MED,71
IGI,3.3,3.49,I,VS2,MED,71
IGI,3.3,3.49,I,SI1,MED,67
IGI,3.3,3.49,I,SI2,MED,67
IGI,3.3,3.49,J,IF,MED,75
IGI,3.3,3.49,J,VVS1,MED,73
IGI,3.3,3.49,J,VVS2,MED,73
IGI,3.3,3.49,J,VS1,MED,71
IGI,3.3,3.49,J,VS2,MED,71
IGI,3.3,3.49,J,SI1,MED,67
IGI,3.3,3.49,J,SI2,MED,67
IGI,3.3,3.49,K,IF,MED,74
IGI,3.3,3.49,K,VVS1,MED,72
IGI,3.3,3.49,K,VVS2,MED,72
IGI,3.3,3.49,K,VS1,MED,70
IGI,3.3,3.49,K,VS2,MED,70
IGI,3.3,3.49,K,SI1,MED,67
IGI,3.3,3.49,K,SI2,MED,67
IGI,3.3,3.49,L,IF,MED,74
IGI,3.3,3.49,L,VVS1,MED,72
IGI,3.3,3.49,L,VVS2,MED,72
IGI,3.3,3.49,L,VS1,MED,70
IGI,3.3,3.49,L,VS2,MED,70
IGI,3.3,3.49,L,SI1,MED,67
IGI,3.3,3.49,L,SI2,MED,67
IGI,3.3,3.49,M,IF,MED,74
IGI,3.3,3.49,M,VVS1,MED,72
IGI,3.3,3.49,M,VVS2,MED,72
IGI,3.3,3.49,M,VS1,MED,70
IGI,3.3,3.49,M,VS2,MED,70
IGI,3.3,3.49,M,SI1,MED,67
IGI,3.3,3.49,M,SI2,MED,67
IGI,3.5,3.69,G,IF,MED,74
IGI,3.5,3.69,G,VVS1,MED,71
IGI,3.5,3.69,G,VVS2,MED,71
IGI,3.5,3.69,G,VS1,MED,69
IGI,3.5,3.69,G,VS2,MED,69
IGI,3.5,3.69,G,SI1,MED,66
IGI,3.5,3.69,G,SI2,MED,66
IGI,3.5,3.69,H,IF,MED,74
IGI,3.5,3.69,H,VVS1,MED,71
IGI,3.5,3.69,H,VVS2,MED,71
IGI,3.5,3.69,H,VS1,MED,69
IGI,3.5,3.69,H,VS2,MED,69
IGI,3.5,3.69,H,SI1,MED,66
IGI,3.5,3.69,H,SI2,MED,66
IGI,3.5,3.69,I,IF,MED,73
IGI,3.5,3.69,I,VVS1,MED,70
IGI,3.5,3.69,I,VVS2,MED,70
IGI,3.5,3.69,I,VS1,MED,68
IGI,3.5,3.69,I,VS2,MED,68
IGI,3.5,3.69,I,SI1,MED,65
IGI,3.5,3.69,I,SI2,MED,65
IGI,3.5,3.69,J,IF,MED,73
IGI,3.5,3.69,J,VVS1,MED,70
IGI,3.5,3.69,J,VVS2,MED,70
IGI,3.5,3.69,J,VS1,MED,68
IGI,3.5,3.69,J,VS2,MED,68
IGI,3.5,3.69,J,SI1,MED,65
IGI,3.5,3.69,J,SI2,MED,65
IGI,3.5,3.69,K,IF,MED,72
IGI,3.5,3.69,K,VVS1,MED,69
IGI,3.5,3.69,K,VVS2,MED,69
IGI,3.5,3.69,K,VS1,MED,67
IGI,3.5,3.69,K,VS2,MED,67
IGI,3.5,3.69,K,SI1,MED,65
IGI,3.5,3.69,K,SI2,MED,65
IGI,3.5,3.69,L,IF,MED,72
IGI,3.5,3.69,L,VVS1,MED,69
IGI,3.5,3.69,L,VVS2,MED,69
IGI,3.5,3.69,L,VS1,MED,67
IGI,3.5,3.69,L,VS2,MED,67
IGI,3.5,3.69,L,SI1,MED,65
IGI,3.5,3.69,L,SI2,MED,65
IGI,3.5,3.69,M,IF,MED,72
IGI,3.5,3.69,M,VVS1,MED,69
IGI,3.5,3.69,M,VVS2,MED,69
IGI,3.5,3.69,M,VS1,MED,67
IGI,3.5,3.69,M,VS2,MED,67
IGI,3.5,3.69,M,SI1,MED,65
IGI,3.5,3.69,M,SI2,MED,65
IGI,3.7,3.79,G,IF,MED,72
IGI,3.7,3.79,G,VVS1,MED,69
IGI,3.7,3.79,G,VVS2,MED,69
IGI,3.7,3.79,G,VS1,MED,67
IGI,3.7,3.79,G,VS2,MED,67
IGI,3.7,3.79,G,SI1,MED,64
IGI,3.7,3.79,G,SI2,MED,64
IGI,3.7,3.79,H,IF,MED,72
IGI,3.7,3.79,H,VVS1,MED,69
IGI,3.7,3.79,H,VVS2,MED,69
IGI,3.7,3.79,H,VS1,MED,67
IGI,3.7,3.79,H,VS2,MED,67
IGI,3.7,3.79,H,SI1,MED,64
IGI,3.7,3.79,H,SI2,MED,64
IGI,3.7,3.79,I,IF,MED,71
IGI,3.7,3.79,I,VVS1,MED,67
IGI,3.7,3.79,I,VVS2,MED,67
IGI,3.7,3.79,I,VS1,MED,65
IGI,3.7,3.79,I,VS2,MED,65
IGI,3.7,3.79,I,SI1,MED,63
IGI,3.7,3.79,I,SI2,MED,63
IGI,3.7,3.79,J,IF,MED,71
IGI,3.7,3.79,J,VVS1,MED,67
IGI,3.7,3.79,J,VVS2,MED,67
IGI,3.7,3.79,J,VS1,MED,65
IGI,3.7,3.79,J,VS2,MED,65
IGI,3.7,3.79,J,SI1,MED,63
IGI,3.7,3.79,J,SI2,MED,63
IGI,3.7,3.79,K,IF,MED,70
IGI,3.7,3.79,K,VVS1,MED,66
IGI,3.7,3.79,K,VVS2,MED,66
IGI,3.7,3.79,K,VS1,MED,64
IGI,3.7,3.79,K,VS2,MED,64
IGI,3.7,3.79,K,SI1,MED,63
IGI,3.7,3.79,K,SI2,MED,63
IGI,3.7,3.79,L,IF,MED,70
IGI,3.7,3.79,L,VVS1,MED,66
IGI,3.7,3.79,L,VVS2,MED,66
IGI,3.7,3.79,L,VS1,MED,64
IGI,3.7,3.79,L,VS2,MED,64
IGI,3.7,3.79,L,SI1,MED,63
IGI,3.7,3.79,L,SI2,MED,63
IGI,3.7,3.79,M,IF,MED,70
IGI,3.7,3.79,M,VVS1,MED,66
IGI,3.7,3.79,M,VVS2,MED,66
IGI,3.7,3.79,M,VS1,MED,64
IGI,3.7,3.79,M,VS2,MED,64
IGI,3.7,3.79,M,SI1,MED,63
IGI,3.7,3.79,M,SI2,MED,63
IGI,3.8,3.89,G,IF,MED,70
IGI,3.8,3.89,G,VVS1,MED,66
IGI,3.8,3.89,G,VVS2,MED,66
IGI,3.8,3.89,G,VS1,MED,65
IGI,3.8,3.89,G,VS2,MED,65
IGI,3.8,3.89,G,SI1,MED,63
IGI,3.8,3.89,G,SI2,MED,63
IGI,3.8,3.89,H,IF,MED,70
IGI,3.8,3.89,H,VVS1,MED,66
IGI,3.8,3.89,H,VVS2,MED,66
IGI,3.8,3.89,H,VS1,MED,65
IGI,3.8,3.89,H,VS2,MED,65
IGI,3.8,3.89,H,SI1,MED,63
IGI,3.8,3.89,H,SI2,MED,63
IGI,3.8,3.89,I,IF,MED,69
IGI,3.8,3.89,I,VVS1,MED,65
IGI,3.8,3.89,I,VVS2,MED,65
IGI,3.8,3.89,I,VS1,MED,64
IGI,3.8,3.89,I,VS2,MED,64
IGI,3.8,3.89,I,SI1,MED,61
IGI,3.8,3.89,I,SI2,MED,61
IGI,3.8,3.89,J,IF,MED,69
IGI,3.8,3.89,J,VVS1,MED,65
IGI,3.8,3.89,J,VVS2,MED,65
IGI,3.8,3.89,J,VS1,MED,64
IGI,3.8,3.89,J,VS2,MED,64
IGI,3.8,3.89,J,SI1,MED,61
IGI,3.8,3.89,J,SI2,MED,61
IGI,3.8,3.89,K,IF,MED,68
IGI,3.8,3.89,K,VVS1,MED,64
IGI,3.8,3.89,K,VVS2,MED,64
IGI,3.8,3.89,K,VS1,MED,63
IGI,3.8,3.89,K,VS2,MED,63
IGI,3.8,3.89,K,SI1,MED,61
IGI,3.8,3.89,K,SI2,MED,61
IGI,3.8,3.89,L,IF,MED,68
IGI,3.8,3.89,L,VVS1,MED,64
IGI,3.8,3.89,L,VVS2,MED,64
IGI,3.8,3.89,L,VS1,MED,63
IGI,3.8,3.89,L,VS2,MED,63
IGI,3.8,3.89,L,SI1,MED,61
IGI,3.8,3.89,L,SI2,MED,61
IGI,3.8,3.89,M,IF,MED,68
IGI,3.8,3.89,M,VVS1,MED,64
IGI,3.8,3.89,M,VVS2,MED,64
IGI,3.8,3.89,M,VS1,MED,63
IGI,3.8,3.89,M,VS2,MED,63
IGI,3.8,3.89,M,SI1,MED,61
IGI,3.8,3.89,M,SI2,MED,61
IGI,3.9,3.89,G,IF,MED,68
IGI,3.9,3.89,G,VVS1,MED,64
IGI,3.9,3.89,G,VVS2,MED,64
IGI,3.9,3.89,G,VS1,MED,63
IGI,3.9,3.89,G,VS2,MED,63
IGI,3.9,3.89,G,SI1,MED,61
IGI,3.9,3.89,G,SI2,MED,61
IGI,3.9,3.89,H,IF,MED,68
IGI,3.9,3.89,H,VVS1,MED,64
IGI,3.9,3.89,H,VVS2,MED,64
IGI,3.9,3.89,H,VS1,MED,63
IGI,3.9,3.89,H,VS2,MED,63
IGI,3.9,3.89,H,SI1,MED,61
IGI,3.9,3.89,H,SI2,MED,61
IGI,3.9,3.89,I,IF,MED,67
IGI,3.9,3.89,I,VVS1,MED,63
IGI,3.9,3.89,I,VVS2,MED,63
IGI,3.9,3.89,I,VS1,MED,62
IGI,3.9,3.89,I,VS2,MED,62
IGI,3.9,3.89,I,SI1,MED,59
IGI,3.9,3.89,I,SI2,MED,59
IGI,3.9,3.89,J,IF,MED,67
IGI,3.9,3.89,J,VVS1,MED,63
IGI,3.9,3.89,J,VVS2,MED,63
IGI,3.9,3.89,J,VS1,MED,62
IGI,3.9,3.89,J,VS2,MED,62
IGI,3.9,3.89,J,SI1,MED,59
IGI,3.9,3.89,J,SI2,MED,59
IGI,3.9,3.89,K,IF,MED,66
IGI,3.9,3.89,K,VVS1,MED,62
IGI,3.9,3.89,K,VVS2,MED,62
IGI,3.9,3.89,K,VS1,MED,61
IGI,3.9,3.89,K,VS2,MED,61
IGI,3.9,3.89,K,SI1,MED,59
IGI,3.9,3.89,K,SI2,MED,59
IGI,3.9,3.89,L,IF,MED,66
IGI,3.9,3.89,L,VVS1,MED,62
IGI,3.9,3.89,L,VVS2,MED,62
IGI,3.9,3.89,L,VS1,MED,61
IGI,3.9,3.89,L,VS2,MED,61
IGI,3.9,3.89,L,SI1,MED,59
IGI,3.9,3.89,L,SI2,MED,59
IGI,3.9,3.89,M,IF,MED,66
IGI,3.9,3.89,M,VVS1,MED,62
IGI,3.9,3.89,M,VVS2,MED,62
IGI,3.9,3.89,M,VS1,MED,61
IGI,3.9,3.89,M,VS2,MED,61
IGI,3.9,3.89,M,SI1,MED,59
IGI,3.9,3.89,M,SI2,MED,59
IGI,4,4.29,G,IF,MED,76
IGI,4,4.29,G,VVS1,MED,74
IGI,4,4.29,G,VVS2,MED,74
IGI,4,4.29,G,VS1,MED,72
IGI,4,4.29,G,VS2,MED,72
IGI,4,4.29,G,SI1,MED,68
IGI,4,4.29,G,SI2,MED,68
IGI,4,4.29,H,IF,MED,76
IGI,4,4.29,H,VVS1,MED,74
IGI,4,4.29,H,VVS2,MED,74
IGI,4,4.29,H,VS1,MED,72
IGI,4,4.29,H,VS2,MED,72
IGI,4,4.29,H,SI1,MED,68
IGI,4,4.29,H,SI2,MED,68
IGI,4,4.29,I,IF,MED,75
IGI,4,4.29,I,VVS1,MED,73
IGI,4,4.29,I,VVS2,MED,73
IGI,4,4.29,I,VS1,MED,71
IGI,4,4.29,I,VS2,MED,71
IGI,4,4.29,I,SI1,MED,67
IGI,4,4.29,I,SI2,MED,67
IGI,4,4.29,J,IF,MED,75
IGI,4,4.29,J,VVS1,MED,73
IGI,4,4.29,J,VVS2,MED,73
IGI,4,4.29,J,VS1,MED,71
IGI,4,4.29,J,VS2,MED,71
IGI,4,4.29,J,SI1,MED,67
IGI,4,4.29,J,SI2,MED,67
IGI,4,4.29,K,IF,MED,74
IGI,4,4.29,K,VVS1,MED,72
IGI,4,4.29,K,VVS2,MED,72
IGI,4,4.29,K,VS1,MED,70
IGI,4,4.29,K,VS2,MED,70
IGI,4,4.29,K,SI1,MED,67
IGI,4,4.29,K,SI2,MED,67
IGI,4,4.29,L,IF,MED,74
IGI,4,4.29,L,VVS1,MED,72
IGI,4,4.29,L,VVS2,MED,72
IGI,4,4.29,L,VS1,MED,70
IGI,4,4.29,L,VS2,MED,70
IGI,4,4.29,L,SI1,MED,67
IGI,4,4.29,L,SI2,MED,67
IGI,4,4.29,M,IF,MED,74
IGI,4,4.29,M,VVS1,MED,72
IGI,4,4.29,M,VVS2,MED,72
IGI,4,4.29,M,VS1,MED,70
IGI,4,4.29,M,VS2,MED,70
IGI,4,4.29,M,SI1,MED,67
IGI,4,4.29,M,SI2,MED,67
IGI,4.3,4.49,G,IF,MED,76
IGI,4.3,4.49,G,VVS1,MED,74
IGI,4.3,4.49,G,VVS2,MED,74
IGI,4.3,4.49,G,VS1,MED,72
IGI,4.3,4.49,G,VS2,MED,72
IGI,4.3,4.49,G,SI1,MED,68
IGI,4.3,4.49,G,SI2,MED,68
IGI,4.3,4.49,H,IF,MED,76
IGI,4.3,4.49,H,VVS1,MED,74
IGI,4.3,4.49,H,VVS2,MED,74
IGI,4.3,4.49,H,VS1,MED,72
IGI,4.3,4.49,H,VS2,MED,72
IGI,4.3,4.49,H,SI1,MED,68
IGI,4.3,4.49,H,SI2,MED,68
IGI,4.3,4.49,I,IF,MED,75
IGI,4.3,4.49,I,VVS1,MED,73
IGI,4.3,4.49,I,VVS2,MED,73
IGI,4.3,4.49,I,VS1,MED,71
IGI,4.3,4.49,I,VS2,MED,71
IGI,4.3,4.49,I,SI1,MED,67
IGI,4.3,4.49,I,SI2,MED,67
IGI,4.3,4.49,J,IF,MED,75
IGI,4.3,4.49,J,VVS1,MED,73
IGI,4.3,4.49,J,VVS2,MED,73
IGI,4.3,4.49,J,VS1,MED,71
IGI,4.3,4.49,J,VS2,MED,71
IGI,4.3,4.49,J,SI1,MED,67
IGI,4.3,4.49,J,SI2,MED,67
IGI,4.3,4.49,K,IF,MED,74
IGI,4.3,4.49,K,VVS1,MED,72
IGI,4.3,4.49,K,VVS2,MED,72
IGI,4.3,4.49,K,VS1,MED,70
IGI,4.3,4.49,K,VS2,MED,70
IGI,4.3,4.49,K,SI1,MED,67
IGI,4.3,4.49,K,SI2,MED,67
IGI,4.3,4.49,L,IF,MED,74
IGI,4.3,4.49,L,VVS1,MED,72
IGI,4.3,4.49,L,VVS2,MED,72
IGI,4.3,4.49,L,VS1,MED,70
IGI,4.3,4.49,L,VS2,MED,70
IGI,4.3,4.49,L,SI1,MED,67
IGI,4.3,4.49,L,SI2,MED,67
IGI,4.3,4.49,M,IF,MED,74
IGI,4.3,4.49,M,VVS1,MED,72
IGI,4.3,4.49,M,VVS2,MED,72
IGI,4.3,4.49,M,VS1,MED,70
IGI,4.3,4.49,M,VS2,MED,70
IGI,4.3,4.49,M,SI1,MED,67
IGI,4.3,4.49,M,SI2,MED,67
IGI,4.5,4.69,G,IF,MED,74
IGI,4.5,4.69,G,VVS1,MED,71
IGI,4.5,4.69,G,VVS2,MED,71
IGI,4.5,4.69,G,VS1,MED,69
IGI,4.5,4.69,G,VS2,MED,69
IGI,4.5,4.69,G,SI1,MED,66
IGI,4.5,4.69,G,SI2,MED,66
IGI,4.5,4.69,H,IF,MED,74
IGI,4.5,4.69,H,VVS1,MED,71
IGI,4.5,4.69,H,VVS2,MED,71
IGI,4.5,4.69,H,VS1,MED,69
IGI,4.5,4.69,H,VS2,MED,69
IGI,4.5,4.69,H,SI1,MED,66
IGI,4.5,4.69,H,SI2,MED,66
IGI,4.5,4.69,I,IF,MED,73
IGI,4.5,4.69,I,VVS1,MED,70
IGI,4.5,4.69,I,VVS2,MED,70
IGI,4.5,4.69,I,VS1,MED,68
IGI,4.5,4.69,I,VS2,MED,68
IGI,4.5,4.69,I,SI1,MED,65
IGI,4.5,4.69,I,SI2,MED,65
IGI,4.5,4.69,J,IF,MED,73
IGI,4.5,4.69,J,VVS1,MED,70
IGI,4.5,4.69,J,VVS2,MED,70
IGI,4.5,4.69,J,VS1,MED,68
IGI,4.5,4.69,J,VS2,MED,68
IGI,4.5,4.69,J,SI1,MED,65
IGI,4.5,4.69,J,SI2,MED,65
IGI,4.5,4.69,K,IF,MED,72
IGI,4.5,4.69,K,VVS1,MED,69
IGI,4.5,4.69,K,VVS2,MED,69
IGI,4.5,4.69,K,VS1,MED,67
IGI,4.5,4.69,K,VS2,MED,67
IGI,4.5,4.69,K,SI1,MED,65
IGI,4.5,4.69,K,SI2,MED,65
IGI,4.5,4.69,L,IF,MED,72
IGI,4.5,4.69,L,VVS1,MED,69
IGI,4.5,4.69,L,VVS2,MED,69
IGI,4.5,4.69,L,VS1,MED,67
IGI,4.5,4.69,L,VS2,MED,67
IGI,4.5,4.69,L,SI1,MED,65
IGI,4.5,4.69,L,SI2,MED,65
IGI,4.5,4.69,M,IF,MED,72
IGI,4.5,4.69,M,VVS1,MED,69
IGI,4.5,4.69,M,VVS2,MED,69
IGI,4.5,4.69,M,VS1,MED,67
IGI,4.5,4.69,M,VS2,MED,67
IGI,4.5,4.69,M,SI1,MED,65
IGI,4.5,4.69,M,SI2,MED,65
IGI,4.7,4.79,G,IF,MED,72
IGI,4.7,4.79,G,VVS1,MED,69
IGI,4.7,4.79,G,VVS2,MED,69
IGI,4.7,4.79,G,VS1,MED,67
IGI,4.7,4.79,G,VS2,MED,67
IGI,4.7,4.79,G,SI1,MED,64
IGI,4.7,4.79,G,SI2,MED,64
IGI,4.7,4.79,H,IF,MED,72
IGI,4.7,4.79,H,VVS1,MED,69
IGI,4.7,4.79,H,VVS2,MED,69
IGI,4.7,4.79,H,VS1,MED,67
IGI,4.7,4.79,H,VS2,MED,67
IGI,4.7,4.79,H,SI1,MED,64
IGI,4.7,4.79,H,SI2,MED,64
IGI,4.7,4.79,I,IF,MED,71
IGI,4.7,4.79,I,VVS1,MED,67
IGI,4.7,4.79,I,VVS2,MED,67
IGI,4.7,4.79,I,VS1,MED,65
IGI,4.7,4.79,I,VS2,MED,65
IGI,4.7,4.79,I,SI1,MED,63
IGI,4.7,4.79,I,SI2,MED,63
IGI,4.7,4.79,J,IF,MED,71
IGI,4.7,4.79,J,VVS1,MED,67
IGI,4.7,4.79,J,VVS2,MED,67
IGI,4.7,4.79,J,VS1,MED,65
IGI,4.7,4.79,J,VS2,MED,65
IGI,4.7,4.79,J,SI1,MED,63
IGI,4.7,4.79,J,SI2,MED,63
IGI,4.7,4.79,K,IF,MED,70
IGI,4.7,4.79,K,VVS1,MED,66
IGI,4.7,4.79,K,VVS2,MED,66
IGI,4.7,4.79,K,VS1,MED,64
IGI,4.7,4.79,K,VS2,MED,64
IGI,4.7,4.79,K,SI1,MED,63
IGI,4.7,4.79,K,SI2,MED,63
IGI,4.7,4.79,L,IF,MED,70
IGI,4.7,4.79,L,VVS1,MED,66
IGI,4.7,4.79,L,VVS2,MED,66
IGI,4.7,4.79,L,VS1,MED,64
IGI,4.7,4.79,L,VS2,MED,64
IGI,4.7,4.79,L,SI1,MED,63
IGI,4.7,4.79,L,SI2,MED,63
IGI,4.7,4.79,M,IF,MED,70
IGI,4.7,4.79,M,VVS1,MED,66
IGI,4.7,4.79,M,VVS2,MED,66
IGI,4.7,4.79,M,VS1,MED,64
IGI,4.7,4.79,M,VS2,MED,64
IGI,4.7,4.79,M,SI1,MED,63
IGI,4.7,4.79,M,SI2,MED,63
IGI,4.8,4.89,G,IF,MED,70
